"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.language","customData.platform","customData.controls","customData.localplayerguid","customData.sametab","customData.device","customData.option","customData.sound","customData.gamelevel","customData","customData.dnabit"
"95d61977-b334-4431-bd4c-d57228ab7637","2015-09-11T16:52:26.644Z","2015-09-11T16:52:34.027Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"3dd03d93-d645-4c66-9ab3-c68fb021cfd7","2015-09-11T16:52:36.968Z","2015-09-11T16:52:44.356Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"reach","[-6, 133]","Checkpoint01",,,,,,,,,,"null",
"228a80fc-b34d-43e6-ab16-cb39469403de","2015-09-11T16:52:48.944Z","2015-09-11T16:52:56.339Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"pickup","[72, 98]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"939b8816-fea4-42ce-b0cc-f61764b75c63","2015-09-11T16:59:15.864Z","2015-09-11T16:59:19.954Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b13709d0-0ea2-49ac-8ddc-12067a063240",,,,,,,"reach","[-5, 134]","Checkpoint01",,,,,,,,,,"null",
"a082071f-af40-4366-9fbd-92744db61a13","2015-09-11T16:59:25.861Z","2015-09-11T16:59:29.358Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b13709d0-0ea2-49ac-8ddc-12067a063240",,,,,,,"pickup","[72, 102]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"1a1e0abe-0e2a-41ea-bf33-66527f3d65a3","2015-09-14T09:12:17.521Z","2015-09-14T09:12:17.547Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e4103457-9dc4-4b3e-a3ec-27dde2120eac",,,,,,,"reach","[0, 133]","Checkpoint01",,,,,,,,,,"null",
"a04b046f-0794-4727-9a74-ca4cce3ec491","2015-09-14T09:12:22.474Z","2015-09-14T09:12:23.870Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e4103457-9dc4-4b3e-a3ec-27dde2120eac",,,,,,,"pickup","[81, 99]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"013b4584-5d16-459a-a6f5-b1ad7d6456cb","2015-09-14T09:35:25.254Z","2015-09-14T09:35:22.636Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","6cf3efa0-b95b-47b4-9bfa-695c7a37f401",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"5249adaf-7171-4c2d-abcf-5e2b1ec81385","2015-09-14T10:12:40.276Z","2015-09-14T10:12:39.472Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","6cf3efa0-b95b-47b4-9bfa-695c7a37f401",,,,,,,"reach","[0, 134]","Checkpoint01",,,,,,,,,,"null",
"bfcfb69c-c12b-4811-9e52-7111c6cb53bb","2015-09-14T10:35:54.778Z","2015-09-14T10:35:53.663Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","de1dd5e8-2fb8-4a05-8719-08c2ae077457",,,,,,,"reach","[5, 133]","Checkpoint01",,,,,,,,,,"null",
"17394531-b9ff-4782-ac38-81c2af0cddcf","2015-09-14T16:58:44.191Z","2015-09-14T16:58:43.106Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","8f14dafe-2900-4474-98af-5233aefd0014",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"f0a4f9c3-bf9d-4a4f-8363-e6ac01f685f9","2015-09-14T18:19:15.053Z","2015-09-14T18:19:13.687Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"27f2205d-8d85-42b1-a218-9b3687f98502","2015-09-14T18:22:10.080Z","2015-09-14T18:22:11.598Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"reach","[5, 133]","Checkpoint01",,,,,,,,,,"null",
"c06301fa-8f84-4ab2-b8b8-b9f02d14ae29","2015-09-14T18:22:15.039Z","2015-09-14T18:22:15.934Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"pickup","[72, 98]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"87e41363-7a9d-4ad4-8baa-877a5b839d2f","2015-09-15T13:43:59.048Z","2015-09-15T13:44:06.165Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","8bc960fa-9feb-4ba4-bbdd-44ab645e14af",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"241307d3-d197-4ada-bc97-59bd4007cd34","2015-09-15T13:47:59.444Z","2015-09-15T13:48:06.592Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"1f256b3e-78c4-41da-af40-b8c685777363","2015-09-15T13:48:14.417Z","2015-09-15T13:48:21.562Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"reach","[2, 133]","Checkpoint01",,,,,,,,,,"null",
"3d3b027b-ef2e-45a2-8b82-1157ad0508e0","2015-09-15T13:48:18.260Z","2015-09-15T13:48:25.406Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"death","[37, 117]","Checkpoint01",,,,,,,,,,"null",
"ad107c76-465d-4f6d-9946-df0abafe1f6b","2015-09-16T22:28:31.550Z","2015-09-16T22:28:31.335Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","3b86fe95-33ec-4326-8776-e2a2c8e3d70d",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"c1317429-2bd7-4f74-b331-5c8e395b89f3","2015-09-16T23:01:47.851Z","2015-09-16T23:01:47.588Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","82658a81-bce4-479d-af82-93489aff942d",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"640398c2-ca00-480c-903c-60ccc8ba147d","2015-09-21T08:51:32.884Z","2015-09-21T08:51:36.092Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"6b9fa9ad-4fc5-49e7-ac11-4109fcaf4cf7","2015-09-21T08:52:15.844Z","2015-09-21T08:52:19.044Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"reach","[-6, 134]","Checkpoint01",,,,,,,,,,"null",
"625befd6-7425-443c-b013-326cceb8dcb9","2015-09-21T08:52:26.881Z","2015-09-21T08:52:30.094Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"pickup","[73, 97]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"efd5f279-d867-4eea-b09d-a780eff953fc","2015-09-21T08:52:31.240Z","2015-09-21T08:52:34.455Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"equip","[73, 98]","Checkpoint01",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,
"fed5aba1-6d53-4179-8092-ce461bf977d5","2015-09-21T08:53:34.435Z","2015-09-21T08:53:37.631Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"reach","[107, 138]","Checkpoint02",,,,,,,,,,"null",
"fae1b81c-366f-4942-a66d-fda4f22ffdec","2015-09-21T08:54:44.900Z","2015-09-21T08:54:48.115Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"2bdc618e-94f2-4964-a32f-fa4e8e3bd123","2015-09-21T08:54:48.195Z","2015-09-21T08:54:51.375Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"switch","[-6, 143]","",,,,,,,,,"""SANDBOX2""",,
"e5cb49a9-c495-413f-a1e2-0e1f0628b96b","2015-09-21T08:54:49.948Z","2015-09-21T08:54:53.164Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"reach","[-124, 373]","Checkpoint01",,,,,,,,,,"null",
"350ba6f4-2ba1-4936-9206-67a7066a7d9c","2015-09-21T08:54:55.592Z","2015-09-21T08:54:58.804Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"reach","[-51, 341]","Checkpoint08",,,,,,,,,,"null",
