"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.biobrick","customData.platform","customData.localplayerguid","customData.sametab","customData.devices","customData.device","customData.slot","customData.option","customData.energy","customData.sound","customData.newtab","customData","customData.dnabit","customData.nanobot","customData.plasmid","customData.count","customData.language","customData.controls","customData.gamelevel","customData.source","customData.life"
"e907bc5a-2a6e-4ec3-b218-4816cd5e3a0c","2016-10-12T17:17:57.531Z","2016-10-12T17:17:47.604Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"pickup","[-229, -608]","",,,,,,,,,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,
"ac21cce3-5e5e-47fd-8f8d-3f92d18c6e6a","2016-10-12T17:18:00.980Z","2016-10-12T17:17:49.930Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"death","[-229, -608]","",,,,,,,,,,,,"null",,,,,,,,,
"c69abe5e-7419-40e1-aa68-a734beb0190e","2016-10-12T17:18:23.608Z","2016-10-12T17:18:17.426Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"select","[-229, -608]","",,,,,,,"""slot0""",,,,,,,,,,,,,,
"1cec4718-1461-4cd1-8f10-1bc3f4d282de","2016-10-12T17:18:34.783Z","2016-10-12T17:18:21.545Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-229, -608]","",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"cd432478-ee19-4e9c-a28c-85a461caec38","2016-10-12T17:18:39.948Z","2016-10-12T17:18:32.495Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-229, -608]","",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"30c2255a-b70d-427c-bb00-57b2afc5e72d","2016-10-12T17:19:45.013Z","2016-10-12T17:19:35.318Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""PRCONS""",,,,,,,,,,,,,,,,,,,,
"22754436-70f9-4084-ad05-b1ec7237a602","2016-10-12T17:19:46.297Z","2016-10-12T17:19:36.640Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""RBS3""",,,,,,,,,,,,,,,,,,,,
"075c62cf-ecc2-4b26-8178-59af1c35ba78","2016-10-12T17:19:46.298Z","2016-10-12T17:19:36.638Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""RBS3""",,,,,,,,,,,,,,,,,,,,
"e2c6e5cc-5412-411b-a5a5-b7f5a8f9160b","2016-10-12T17:19:46.559Z","2016-10-12T17:19:38.234Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""MOV""",,,,,,,,,,,,,,,,,,,,
"a88ef685-8005-4594-a41a-81aa94958b3e","2016-10-12T17:19:49.036Z","2016-10-12T17:19:41.435Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-217, -742]","","""MOV""",,,,,,,,,,,,,,,,,,,,
"76d1f75b-d1ee-4fa6-adf5-6c1a2aed5bfb","2016-10-12T17:19:49.266Z","2016-10-12T17:19:35.316Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""PRCONS""",,,,,,,,,,,,,,,,,,,,
"1b7a4e6c-5942-45c4-8ad1-03dfc833d1f5","2016-10-12T17:19:49.266Z","2016-10-12T17:19:38.232Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-217, -742]","","""MOV""",,,,,,,,,,,,,,,,,,,,
"ee57576a-29d2-4f6d-b17e-e41caca5425b","2016-10-12T17:19:50.398Z","2016-10-12T17:19:43.374Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-217, -742]","","""RBS3""",,,,,,,,,,,,,,,,,,,,
"7176fdb5-7113-4fb4-a216-fa81c8d7b7ff","2016-10-12T17:19:51.833Z","2016-10-12T17:19:44.956Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-217, -742]","","""PRCONS""",,,,,,,,,,,,,,,,,,,,
"4fd9d6f3-7c24-468f-b4b8-387a01e5303b","2016-10-12T17:20:04.436Z","2016-10-12T17:19:53.884Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"death","[-225, -749]","",,,,,,,,,,,,"null",,,,,,,,,
"75460afe-10ee-48b4-9392-b165964ca40a","2016-10-12T17:20:19.981Z","2016-10-12T17:20:10.362Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"pickup","[-187, -770]","",,,,,,,,,,,,,"""RBS2""",,,,,,,,
"f90abf04-3af8-40c7-bb72-f8876493e368","2016-10-12T17:20:25.956Z","2016-10-12T17:20:22.855Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"select","[-187, -774]","",,,,,,,"""slot0""",,,,,,,,,,,,,,
"26a8bf40-95aa-4b77-bca2-1b177121fdc5","2016-10-12T17:20:27.570Z","2016-10-12T17:20:24.282Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"craft","[-187, -774]","",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,,,,,,,,,,,
"56066ab1-7c14-4483-ad5d-53cec3f3f93e","2016-10-12T17:20:27.571Z","2016-10-12T17:20:24.283Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-187, -774]","","""RBS2""",,,,,,,,,,,,,,,,,,,,
"d332d589-1d31-4987-b4fd-6e5d0fa01a41","2016-10-12T17:20:30.943Z","2016-10-12T17:20:27.781Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"select","[-187, -774]","",,,,,,,"""slot0""",,,,,,,,,,,,,,
"1e3456cd-1b18-4ed7-9f6b-c0ff7a1977fb","2016-10-12T17:21:48.862Z","2016-10-12T17:21:46.223Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"reach","[-106, -629]","tutorial1.Checkpoint02",,,,,,,,,,,,"null",,,,,,,,,
"05eb54b8-0611-4537-89ec-627057852839","2016-10-12T17:22:39.417Z","2016-10-12T17:22:36.422Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"pickup","[-285, -450]","tutorial1.Checkpoint02",,,,,,,,,,,,,"""FLUO1""",,,,,,,,
"e1c675e2-d971-4bf5-942b-605a99d5651f","2016-10-12T17:22:48.947Z","2016-10-12T17:22:46.143Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"craft","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"838beb9a-0619-447f-ac6b-c94efb16c3ad","2016-10-12T17:22:49.030Z","2016-10-12T17:22:46.145Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02","""FLUO1""",,,,,,,,,,,,,,,,,,,,
"2f46e53a-e3ed-4811-83ce-167cd235f0ea","2016-10-12T17:23:18.063Z","2016-10-12T17:23:15.081Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"582c0535-b928-4056-95df-ccf030fd01f2","2016-10-12T17:23:20.206Z","2016-10-12T17:23:17.189Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"fdc867a5-3be3-4be8-a87f-247de184b6e2","2016-10-12T17:23:34.182Z","2016-10-12T17:23:31.337Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,,,,,,,,,,,
"4fd8cf11-e1f9-42d4-b288-27995fa34739","2016-10-12T17:23:35.761Z","2016-10-12T17:23:32.689Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"7d5b606a-6699-45a4-85d9-ea3b947f8049","2016-10-12T17:23:39.562Z","2016-10-12T17:23:36.632Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"5aed530b-d55e-4893-b085-f68676a05a9d","2016-10-12T17:23:40.492Z","2016-10-12T17:23:37.488Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"71069d52-492a-4123-b065-2225447f3048","2016-10-12T17:23:43.104Z","2016-10-12T17:23:40.329Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"a7d199e5-b97e-4b1c-8396-a746330e81c3","2016-10-12T17:23:45.717Z","2016-10-12T16:23:44.906Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"start","[-229, -608]","",,"""windowsplayer""","""f1590128-1a08-4e9c-9b31-c61e4757f677""",,,,,,,,,,,,,,,,,,
"65a21675-46ac-48d8-8684-84a6f606e85f","2016-10-12T17:23:45.864Z","2016-10-12T16:23:44.740Z","043c1977-93bf-4991-804e-53366d2b718b","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[0, 0]","",,,,,,,,,,"""OFF""",,,,,,,,,,,
"c196b494-c3d6-4640-9951-a36fe740b265","2016-10-12T17:23:47.417Z","2016-10-12T17:23:44.770Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,,,,,,,,,,,
"5fd249f5-2719-419d-b98e-63d9d6bb5398","2016-10-12T17:23:49.591Z","2016-10-12T17:23:46.978Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02","""FLUO1""",,,,,,,,,,,,,,,,,,,,
"372f5064-aa09-4f9d-b5f3-8eccae76534d","2016-10-12T17:23:49.602Z","2016-10-12T16:23:49.341Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"selectmenu","[-229, -608]","",,,,,,,,"""RESUME""",,,,,,,,,,,,,
"a83e6c6c-9542-4de6-ace1-74e4ab4c426d","2016-10-12T17:23:51.455Z","2016-10-12T17:23:48.649Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"13f3f8da-34f6-4b78-b680-349de08392a4","2016-10-12T17:23:54.501Z","2016-10-12T17:23:51.659Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"a107c18a-0cf5-4441-ad1a-ce7d71d3ef3d","2016-10-12T17:23:54.565Z","2016-10-12T17:23:51.852Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"64a70b4f-0606-4941-bb65-0e2fc6ee4988","2016-10-12T17:23:56.546Z","2016-10-12T17:23:53.946Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"remove","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"54b35899-7253-42b2-8652-18848dce5dd2","2016-10-12T17:23:58.368Z","2016-10-12T17:23:55.327Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"b05cc6fe-37e1-41f0-92f5-07a432c5f8b2","2016-10-12T17:23:58.612Z","2016-10-12T17:23:55.993Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-288, -446]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,,,,,,,,,,,
"84860c60-a19b-4165-a939-eaffc78c681e","2016-10-12T17:24:09.112Z","2016-10-12T17:24:06.464Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"ac5ba929-f0ba-4f56-afc8-17b4360ad286","2016-10-12T17:24:13.247Z","2016-10-12T16:24:12.525Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"craft","[-229, -608]","",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"bc555ea9-4a3d-47da-85c5-8586eb5b8f08","2016-10-12T17:24:13.249Z","2016-10-12T16:24:12.540Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"pickup","[-229, -608]","",,,,,,,,,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,
"be61b9e0-f9a8-43b2-b52b-2c39a4eb718b","2016-10-12T17:24:30.366Z","2016-10-12T17:24:27.693Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02","""MOV""",,,,,,,,,,,,,,,,,,,,
"418852d9-c08f-456d-90e4-a08c594bbcfc","2016-10-12T17:24:31.129Z","2016-10-12T16:24:30.587Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"select","[-229, -608]","",,,,,,,"""slot0""",,,,,,,,,,,,,,
"6cd660ea-8563-4d99-81b6-4f3b8f527250","2016-10-12T17:24:31.968Z","2016-10-12T16:24:31.761Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"remove","[-229, -608]","",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
"dfe8ba30-a32a-4096-84fa-27b4cc940fa4","2016-10-12T17:24:34.483Z","2016-10-12T17:24:31.927Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS2:FLUO1:DTER""",,,,,,,,,,,,,,,
"fcc351e6-3afe-484d-853d-3f3dd07b7674","2016-10-12T17:24:40.032Z","2016-10-12T17:24:37.369Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02","""MOV""",,,,,,,,,,,,,,,,,,,,
"047e37e7-2ed4-4206-a42b-5e13244a7a04","2016-10-12T17:24:40.475Z","2016-10-12T17:24:37.995Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02","""FLUO1""",,,,,,,,,,,,,,,,,,,,
"aea4ff6e-d893-4bae-9c2e-180d21407180","2016-10-12T17:24:42.228Z","2016-10-12T17:24:39.393Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"craft","[-282, -440]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS3:FLUO1:DTER""",,,,,,,,,,,,,,,
"23269da9-d88c-417f-b491-ce4d8828ab8f","2016-10-12T17:24:42.307Z","2016-10-12T17:24:39.396Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02","""RBS3""",,,,,,,,,,,,,,,,,,,,
"34353273-ae55-40ac-9403-5e7258714820","2016-10-12T17:24:44.797Z","2016-10-12T17:24:41.969Z","043c1977-93bf-4991-804e-53366d2b718b","bf3f50c3-e977-42c4-b84b-2685e6c0a9fd",,,,,,,"add","[-282, -440]","tutorial1.Checkpoint02",,,,,,"""PRCONS:RBS3:FLUO1:DTER""",,,,,,,,,,,,,,,
"1c0297f2-70cb-40a0-a45a-1133a2804c71","2016-10-12T17:24:45.261Z","2016-10-12T16:24:40.853Z","043c1977-93bf-4991-804e-53366d2b718b","24329c2c-8db1-4f96-99ef-68ed0f524230",,,,,,,"add","[-229, -608]","",,,,,,"""PRCONS:RBS3:MOV:DTER""",,,,,,,,,,,,,,,
