,coordinates,customData,customData.biobrick,customData.chapter,customData.controls,customData.count,customData.device,customData.devices,customData.dnabit,customData.duration,customData.energy,customData.graphics,customData.language,customData.life,userId,customData.message,customData.nanobot,customData.newtab,customData.option,customData.plasmid,customData.platform,customData.sametab,customData.slot,customData.sound,customData.source,customData.total,id,playerCustomData,sessionId,section,serverTime,type,userTime
61967,"[-102, -625]",,,"""0""",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""155""","""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,19cf4806-fa31-40ba-b440-93a242e33d8e,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:12:29.552000+00:00,newownrecord,2018-04-27 09:11:59.912000+00:00
61968,"[-141, -528]",,,,,,,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,"""T1_FLUO1""",,,,,,,,,,,1dfee884-9a5d-49f3-9819-8a82f26a061d,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:12:57.186000+00:00,hint,2018-04-27 09:12:27.653000+00:00
61969,"[-141, -528]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""FLUO1""",,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,99892522-3321-4efd-9426-54a86bba9226,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:12:57.202000+00:00,pickup,2018-04-27 09:12:27.653000+00:00
61970,"[-146, -527]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,b6936d9d-b720-4f0a-8228-ca0b252adef6,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:03.125000+00:00,craft,2018-04-27 09:12:33.573000+00:00
61971,"[-146, -527]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,80347244-bad0-4ad6-92f7-a9fc969d842e,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:03.170000+00:00,add,2018-04-27 09:12:33.574000+00:00
61972,"[-146, -527]",,,,,,,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,"""PUTMOVBACK""",,,,,,,,,,,771ac2fa-d50c-474e-be97-b46e22e19670,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:20.594000+00:00,hint,2018-04-27 09:12:51.073000+00:00
61973,"[-146, -527]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,b35e4644-6c16-43a5-be9a-9bd6d6467198,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:25.902000+00:00,add,2018-04-27 09:12:56.373000+00:00
61974,"[-176, -487]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,f3f4d352-5229-4fb0-8491-3590c7bbd455,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:32.074000+00:00,add,2018-04-27 09:13:02.560000+00:00
61975,"[-176, -487]",,"""MOV""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,f867a4c3-8748-4c28-90b2-8bdb421b56fc,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:38.042000+00:00,add,2018-04-27 09:13:08.500000+00:00
61976,"[-60, -528]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""RBS1""",,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,86ec4d91-4249-439c-95e4-301d0fa26e9d,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:48.863000+00:00,pickup,2018-04-27 09:13:19.323000+00:00
