,coordinates,customData,customData.biobrick,customData.chapter,customData.controls,customData.count,customData.device,customData.devices,customData.dnabit,customData.duration,customData.energy,customData.graphics,customData.language,customData.life,userId,customData.message,customData.nanobot,customData.newtab,customData.option,customData.plasmid,customData.platform,customData.sametab,customData.slot,customData.sound,customData.source,customData.total,id,playerCustomData,sessionId,section,serverTime,type,userTime
64311,"[-609, -152]",,"""DTER""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,7bd6635f-1eac-48b4-a6a3-922ab3325107,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:38:42.567000+00:00,add,2018-04-27 13:36:02.431000+00:00
64312,"[-609, -152]",,,,,,"""PRBAD3:RBS1:FLUO1:DTER""","""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,69288c68-fe2a-4725-95f1-5a7540c60fd0,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:38:42.568000+00:00,craft,2018-04-27 13:36:02.431000+00:00
64317,"[-551, -184]",,,,,"""3""",,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,,"""Nanobot3""",,,,,,,,,,00c6b6a7-1ad0-415b-b699-bd9e94a52775,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:38:52.579000+00:00,pickup,2018-04-27 13:36:12.438000+00:00
64329,"[-648, -494]",,,,,,,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,"""T2_NEED4FLAGELLA""",,,,,,,,,,,f4314c4b-03ce-4d6a-83fb-4327a16f5a1a,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:45:20.825000+00:00,hint,2018-04-27 13:42:40.681000+00:00
64340,"[-535, -217]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS1:FLUO1:DTER]""","""MOV""",,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,a59c17ef-2277-4bfd-941b-82224a70f443,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:39:27.249000+00:00,pickup,2018-04-27 13:36:46.683000+00:00
64341,"[-535, -217]",,,,,,,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,"""T2_MOV""",,,,,,,,,,,66e02feb-a4b0-42d2-9568-78234afdd818,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:39:27.251000+00:00,hint,2018-04-27 13:36:46.683000+00:00
64370,"[-592, -322]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,495f30ae-6b74-4a51-96bb-012d0532b644,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:40:10.501000+00:00,reach,2018-04-27 13:37:18.257000+00:00
64378,"[-645, -478]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,d5bffd75-ac79-4189-aaeb-b429073c18d4,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:19.869000+00:00,reach,2018-04-27 13:37:39.725000+00:00
64379,"[-651, -494]",,,,,,,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,"""T2_NEED4FLAGELLA""",,,,,,,,,,,05853e75-b17f-4e5a-8329-7c1d01b62213,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:20.529000+00:00,hint,2018-04-27 13:37:40.409000+00:00
64384,"[-652, -495]",,,,,,"""PRBAD3:RBS3:FLUO1:DTER""","""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,39074e48-c82e-4af7-8015-966c7e8726ca,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:26.316000+00:00,craft,2018-04-27 13:37:46.197000+00:00
64385,"[-652, -495]",,"""RBS3""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,1612c38a-941f-4b59-84c1-e3251c45c14b,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:26.332000+00:00,add,2018-04-27 13:37:46.198000+00:00
64388,"[-652, -495]",,,,,,"""PRBAD3:RBS3:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,8e8ef5ef-d9c6-4356-99f1-1ed0a9a12773,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:28.257000+00:00,craft,2018-04-27 13:37:48.116000+00:00
64389,"[-652, -495]",,"""MOV""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,27693e95-91fa-439a-9735-fbf02c6cb1ab,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:28.257000+00:00,add,2018-04-27 13:37:48.116000+00:00
64391,"[-652, -495]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,52d42e6e-6fb7-466c-bead-b56e73ffd1d0,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:30.855000+00:00,add,2018-04-27 13:37:50.701000+00:00
64392,"[-652, -495]",,"""MOV""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,dd942d39-4e48-4462-81c5-a21bed529314,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:31.942000+00:00,add,2018-04-27 13:37:51.819000+00:00
64396,"[-633, -500]",,,,,,,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,"""T2_NEED4FLAGELLA""",,,,,,,,,,,4ce80ca0-49e4-4f7c-8d13-c49b4eae55fb,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:40.176000+00:00,hint,2018-04-27 13:38:00.041000+00:00
64402,"[-765, -321]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,bb3474fb-6316-4d3e-8640-ecdc1b22f0b5,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:40:56.718000+00:00,add,2018-04-27 13:38:16.556000+00:00
64415,"[-721, -288]",,"""RBS2""",,,,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,08504602-71ca-422c-b4c2-158dc3ca33ed,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:09.658000+00:00,remove,2018-04-27 13:38:29.547000+00:00
64416,"[-721, -288]",,"""RBS3""",,,,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:null:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,66c1a02c-45c4-465c-8253-aac21d7404f5,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:10.878000+00:00,remove,2018-04-27 13:38:30.765000+00:00
64417,"[-721, -288]",,,,,,"""PRBAD3:RBS2:FLUO1:DTER""","""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,6ab9427c-9c1b-4f42-b637-e3269edbadc6,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:12.904000+00:00,craft,2018-04-27 13:38:32.734000+00:00
64418,"[-721, -288]",,"""RBS2""",,,,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,af46eb93-8483-40a4-a312-faf0ec4fdcfa,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:12.904000+00:00,add,2018-04-27 13:38:32.734000+00:00
64421,"[-721, -288]",,,,,,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,"""slot0""",,,,cee61471-a71c-4ad1-853d-11b45209882b,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:14.850000+00:00,select,2018-04-27 13:38:34.718000+00:00
64423,"[-721, -288]",,"""RBS1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,7fe907bc-a87a-4430-ab0b-6beefb90a45d,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:16.421000+00:00,add,2018-04-27 13:38:36.303000+00:00
64427,"[-721, -288]",,,,,,"""PRCONS:RBS3:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,4fdb2d05-1866-4f81-9448-085bf3b49c94,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:23.042000+00:00,add,2018-04-27 13:38:42.574000+00:00
64428,"[-721, -288]",,,,,,"""PRBAD3:RBS1:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,56d43cea-6890-49ed-880f-674b5d17899e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:24.144000+00:00,add,2018-04-27 13:38:43.608000+00:00
64429,"[-721, -288]",,,,,,"""PRBAD3:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,114262a6-baf8-4626-8aa2-2b4e061ad4d7,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:24.822000+00:00,add,2018-04-27 13:38:44.259000+00:00
64430,"[-721, -288]",,,,,,"""PRBAD3:RBS1:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,9db7f559-de8a-4eeb-8ada-47bfbbcaabcd,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:41:25.921000+00:00,add,2018-04-27 13:38:45.376000+00:00
64464,"[-598, -321]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,90d80b40-b452-422a-bfa3-1d1c3f3ae7ab,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:24.883000+00:00,reach,2018-04-27 13:39:44.657000+00:00
64465,"[-565, -377]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""0""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,"""AMPICILLIN""",,726dd575-fcbc-4366-af7e-6701174af948,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:28.286000+00:00,death,2018-04-27 13:39:48.094000+00:00
64471,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,0706af05-b172-4263-8cf0-067edbc3dc18,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:47.751000+00:00,add,2018-04-27 13:40:07.592000+00:00
64472,"[-670, -396]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,bfdc7f8b-6e9e-4f45-aa0c-15dcc5a1e2da,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:48.804000+00:00,remove,2018-04-27 13:40:08.643000+00:00
64475,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,eb8f6a25-ee06-43cc-8b32-18979bb18ffa,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:50.187000+00:00,add,2018-04-27 13:40:09.978000+00:00
64476,"[-670, -396]",,,,,,"""PRBAD3:RBS2:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,f70b0ed8-fad2-468c-a592-a3c79d93f15b,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:50.207000+00:00,craft,2018-04-27 13:40:09.977000+00:00
64477,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,3516799e-1a6e-4691-a31a-ae5431851aff,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:51.445000+00:00,remove,2018-04-27 13:40:11.312000+00:00
64481,"[-670, -396]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,01a368be-3616-49d1-85d6-7d96838c025e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:52.901000+00:00,add,2018-04-27 13:40:12.717000+00:00
64482,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,1391d6d8-b7a7-4556-b4c4-f4c375f0e215,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:42:54.532000+00:00,add,2018-04-27 13:40:14.398000+00:00
64483,"[-670, -396]",,,,,,"""PRBAD3:RBS1:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,c51f8fe4-df61-438c-ba67-29d1e5126fb6,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:01.468000+00:00,add,2018-04-27 13:40:21.236000+00:00
64484,"[-670, -396]",,,,,,"""PRBAD3:RBS2:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,7f80c3a9-2b9d-42ab-a362-d35e4c28a05f,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:02.117000+00:00,add,2018-04-27 13:40:21.936000+00:00
64485,"[-670, -396]",,,,,,"""PRBAD3:RBS2:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,28deca16-b88f-465e-b225-65ee7675d594,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:03.036000+00:00,remove,2018-04-27 13:40:22.904000+00:00
64487,"[-670, -396]",,,,,,"""PRCONS:RBS1:MOV:DTER""","""""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,09c12f16-6daa-4bd7-9ec5-5792245aa18e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:04.592000+00:00,remove,2018-04-27 13:40:24.472000+00:00
64488,"[-670, -396]",,,,,,,"""""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,"""slot1""",,,,9897c9d8-1db8-4eb7-a733-48a69fee42e5,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:05.581000+00:00,select,2018-04-27 13:40:25.456000+00:00
64489,"[-670, -396]",,,,,,,"""""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,"""slot0""",,,,97e86cb4-cd4a-4f5e-962b-a449cd17a99e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:06.189000+00:00,select,2018-04-27 13:40:26.056000+00:00
64490,"[-670, -396]",,"""PRCONS""",,,,,"""slot0[PRCONS:null:null:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,db815df9-611c-4bfd-8678-467ee0cc7c1e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:08.108000+00:00,add,2018-04-27 13:40:27.975000+00:00
64491,"[-670, -396]",,"""RBS1""",,,,,"""slot0[PRCONS:RBS1:null:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,5b345ffb-7ef8-466e-bb47-3a0a1f3a3b39,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:10.101000+00:00,add,2018-04-27 13:40:29.960000+00:00
64496,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:MOV:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,aeac4509-7672-4168-92a4-6a26a2a651c1,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:14.152000+00:00,add,2018-04-27 13:40:34.013000+00:00
64498,"[-670, -396]",,"""DTER""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,07fd95fc-ee8a-4ec8-a335-0e708b60b502,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:15.028000+00:00,add,2018-04-27 13:40:34.864000+00:00
64504,"[-670, -396]",,"""PRBAD3""",,,,,"""slot0[PRBAD3:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,4f56eea6-46ab-46de-95f5-6bfea3b3c516,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:17.159000+00:00,add,2018-04-27 13:40:36.983000+00:00
64505,"[-670, -396]",,,,,,"""PRBAD3:RBS1:MOV:DTER""","""slot0[PRBAD3:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,96febf85-2746-42ea-abda-38f0f93420db,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:17.159000+00:00,craft,2018-04-27 13:40:36.983000+00:00
64506,"[-670, -396]",,"""RBS2""",,,,,"""slot0[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,772bf9c3-e20a-41de-b5d6-d1dc89b58b71,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:18.231000+00:00,add,2018-04-27 13:40:38.034000+00:00
64508,"[-670, -396]",,"""FLUO1""",,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,b23a1ec0-853c-400a-9bea-f12336383bc8,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:20.834000+00:00,add,2018-04-27 13:40:40.619000+00:00
64510,"[-670, -396]",,,,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,"""slot1""",,,,93d8a366-822a-43b8-83ff-64fab9b4ccab,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:24.660000+00:00,select,2018-04-27 13:40:44.188000+00:00
64511,"[-670, -396]",,"""PRCONS""",,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:null:null:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,f3e1e184-bb5d-414d-ae95-869e39e57d05,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:26.202000+00:00,add,2018-04-27 13:40:45.723000+00:00
64514,"[-645, -494]",,,,,,,,,,,,,,714b25ab-f969-4391-92e9-2aba1b7bf707,"""T2_NEED4FLAGELLA""",,,,,,,,,,,4ba37f12-5636-41e2-9386-5f3d9c19eb36,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:51:36.034000+00:00,hint,2018-04-27 13:48:55.878000+00:00
64515,"[-670, -396]",,"""RBS1""",,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:null:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,734c978c-ad2e-4e37-804f-92348c41bde9,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:27.560000+00:00,add,2018-04-27 13:40:46.973000+00:00
64517,"[-670, -396]",,"""MOV""",,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:null]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,0576229a-e2c8-4312-9866-ef412766be2e,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:28.326000+00:00,add,2018-04-27 13:40:48.108000+00:00
64520,"[-670, -396]",,"""DTER""",,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,a5ed24fb-bb0f-4f18-ac5d-6f80e20997be,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:29.188000+00:00,add,2018-04-27 13:40:49.059000+00:00
64521,"[-670, -396]",,,,,,"""PRCONS:RBS1:MOV:DTER""","""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,91270433-b98f-4597-9978-2add7dd5ea31,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:30.601000+00:00,add,2018-04-27 13:40:50.461000+00:00
64523,"[-591, -417]",,,,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,"""AMPICILLIN""",,eb19f2fb-1b20-4274-be7d-25ec5078bc69,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:37.984000+00:00,death,2018-04-27 13:40:57.799000+00:00
64528,"[-599, -386]",,,,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,"""AMPICILLIN""",,159328e7-0b78-4516-a0fb-813254904781,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint03,2018-04-27 13:43:44.245000+00:00,death,2018-04-27 13:41:04.104000+00:00
64545,"[-649, -476]",,,,,,,"""slot0[PRBAD3:RBS2:FLUO1:DTER], slot1[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",714b25ab-f969-4391-92e9-2aba1b7bf707,,,,,,,,,,,,e0ec1cc0-8738-44cc-af22-b8a10dad865f,,5695aeed-b6f0-42de-827b-5c0a0a67107b,tutorial.Checkpoint04,2018-04-27 13:44:07.277000+00:00,reach,2018-04-27 13:41:27.006000+00:00
