,coordinates,customData,customData.biobrick,customData.chapter,customData.controls,customData.count,customData.device,customData.devices,customData.dnabit,customData.duration,customData.energy,customData.graphics,customData.language,customData.life,userId,customData.message,customData.nanobot,customData.newtab,customData.option,customData.plasmid,customData.platform,customData.sametab,customData.slot,customData.sound,customData.source,customData.total,id,playerCustomData,sessionId,section,serverTime,type,userTime
8111,"[-102, -626]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,c0b431b4-4a6d-4454-b024-e6f93ac2863f,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:04.731000+00:00,reach,2018-04-11 01:01:09.996000+00:00
8112,"[-102, -626]",,,"""1""",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,d39eaffd-d177-4731-ae37-ddbf0a7ab95d,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:04.756000+00:00,newfurthest,2018-04-11 01:01:10.002000+00:00
8113,"[-102, -626]",,,"""0""",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""339""","""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,b6b7f5d5-2720-4296-9036-b3055e013f45,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:04.880000+00:00,newownrecord,2018-04-11 01:01:10.016000+00:00
8114,"[-286, -456]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""FLUO1""",,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,911cf3c1-02ff-4f42-ac2a-8967ff340611,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:36.279000+00:00,pickup,2018-04-11 01:01:41.671000+00:00
8115,"[-288, -450]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,ceb919e5-eddc-4d8c-8342-853966e56560,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:53.459000+00:00,craft,2018-04-11 01:01:58.865000+00:00
8116,"[-288, -450]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,b6afc1d5-836d-45b3-b929-0e6f426f683e,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:01:53.466000+00:00,add,2018-04-11 01:01:58.870000+00:00
8117,"[-288, -449]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,52b6eaa6-1e1f-4a46-98e1-983d3a73fc51,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:02:24.161000+00:00,add,2018-04-11 01:02:29.562000+00:00
8118,"[-174, -489]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,b7393550-42f0-4f75-87d3-ea5951bb1f0b,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:02:45.358000+00:00,add,2018-04-11 01:02:50.762000+00:00
8119,"[-174, -489]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,a03be42e-881f-4708-941d-1f17e40960f9,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:02:46.934000+00:00,add,2018-04-11 01:02:52.480000+00:00
8120,"[-174, -489]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,924710f7-5458-4190-9f6d-fe687bafec7e,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:02:57.420000+00:00,add,2018-04-11 01:03:02.822000+00:00
8121,"[-68, -547]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""RBS1""",,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,73848f97-ab2e-433a-921b-087c50074337,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:03:11.270000+00:00,pickup,2018-04-11 01:03:16.675000+00:00
8122,"[-67, -553]",,,,,,"""PRCONS:RBS1:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,5bdee6aa-cd73-441c-a6b7-fbdfd5534d18,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:03:19.579000+00:00,craft,2018-04-11 01:03:24.854000+00:00
8123,"[-67, -553]",,"""RBS1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,ecbce6a9-cd80-4294-8fa2-57c12ae8b881,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:03:19.705000+00:00,add,2018-04-11 01:03:24.858000+00:00
8124,"[-309, -311]",,,,,"""1""",,,,,,,,,8e8acb8f-c28c-4822-8209-781995b5067e,,"""Nanobot1""",,,,,,,,,,b98db6cb-2cbd-4206-ad48-1fd9cb5153a0,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint01,2018-04-11 01:03:53.463000+00:00,pickup,2018-04-11 01:03:58.860000+00:00
8125,"[-342, -259]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,5afe7b82-1fa2-419c-bbbd-106a91c11f02,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:00.841000+00:00,reach,2018-04-11 01:04:06.237000+00:00
8126,"[-342, -259]",,,"""2""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,a24b3443-f985-49bb-aed8-f409a4f9d1ac,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:00.970000+00:00,newfurthest,2018-04-11 01:04:06.240000+00:00
8127,"[-342, -259]",,,"""1""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,"""256""","""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,f5a7ee3e-4a14-4da7-a21a-46116be12d6f,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:00.991000+00:00,newownrecord,2018-04-11 01:04:06.242000+00:00
8128,"[-587, -236]",,,,,,"""PRCONS:RBS1:FLUO1:DTER""","""slot0[PRCONS:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,cfb06701-cf7f-48fc-9c16-89032698b718,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:20.289000+00:00,craft,2018-04-11 01:04:25.672000+00:00
8129,"[-587, -236]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS1:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,c645d71c-0a07-45e0-8229-96e4feb73fb6,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:20.293000+00:00,add,2018-04-11 01:04:25.676000+00:00
8130,"[-587, -236]",,"""MOV""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,c0c97758-6d41-417a-b415-061d695a9c97,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:04:31.942000+00:00,add,2018-04-11 01:04:37.347000+00:00
8131,"[-593, -322]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,5e01aefa-2f9d-42a2-9d43-464e95c912c2,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:04:40.881000+00:00,reach,2018-04-11 01:04:46.282000+00:00
8132,"[-593, -322]",,,"""3""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,4042ca2c-fb67-4ef3-b4b8-a3f65157c5c1,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:04:41.008000+00:00,newfurthest,2018-04-11 01:04:46.285000+00:00
8133,"[-593, -322]",,,"""2""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,"""40""","""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,3934b54d-c4b5-4562-afb7-21cfb7718c77,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:04:41.031000+00:00,newownrecord,2018-04-11 01:04:46.288000+00:00
8134,"[-659, -403]",,,,,"""2""",,,,,,,,,8e8acb8f-c28c-4822-8209-781995b5067e,,"""Nanobot2""",,,,,,,,,,998ae1ed-5088-4154-8e3c-c578c147d3f1,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:04:44.777000+00:00,pickup,2018-04-11 01:04:50.319000+00:00
8135,"[-625, -487]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""58""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,37ad3766-10b7-4c91-9269-426280c3792e,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:04:48.903000+00:00,reach,2018-04-11 01:04:54.309000+00:00
8136,"[-671, -485]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""","""DTER""",,"""100""",,,"""54""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,6482dbc7-dc79-41e0-bb04-91330055d58b,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:04:49.789000+00:00,pickup,2018-04-11 01:04:55.333000+00:00
8137,"[-764, -328]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""ON""",,973b4aac-d44f-43a4-bcd1-2364d6594219,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:08.296000+00:00,death,2018-04-11 01:05:13.673000+00:00
8138,"[-624, -498]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLINWALL1""",,a93e74ee-052a-4ec3-bde4-c4fd12d30889,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:10.422000+00:00,death,2018-04-11 01:05:15.958000+00:00
8139,"[-749, -327]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLIN""",,4a10f210-41cd-47ea-9957-1cc717889204,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:17.988000+00:00,death,2018-04-11 01:05:23.372000+00:00
8140,"[-657, -515]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLINWALL1""",,d9429398-e873-4f39-9b30-36022ebb28a1,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:23.321000+00:00,death,2018-04-11 01:05:28.721000+00:00
8141,"[-636, -509]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLINWALL1""",,c4da82f1-fd9a-47cb-8342-8de87e5a9802,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:26.503000+00:00,death,2018-04-11 01:05:32.046000+00:00
8142,"[-688, -206]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""","""PRBAD3""",,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,1afa29e9-a408-43ef-8be5-fe44e268745a,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:05:44.482000+00:00,pickup,2018-04-11 01:05:49.882000+00:00
8143,"[-613, -157]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,"""Plasmid""",,,,,,,efd7046a-7b85-4e8b-a652-a8693c7d1ea7,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:06.572000+00:00,pickup,2018-04-11 01:06:11.971000+00:00
8144,"[-605, -153]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,"""slot0""",,,,45a40250-6d70-4d04-9187-2425638dbfe2,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:11.786000+00:00,select,2018-04-11 01:06:17.189000+00:00
8145,"[-605, -153]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,"""slot1""",,,,5a4a449b-94f6-435e-af45-509fe127fc36,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:12.964000+00:00,select,2018-04-11 01:06:18.507000+00:00
8146,"[-605, -153]",,"""PRBAD3""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:null:null:null]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,ea868500-bc4f-4919-9612-cd29e08f5601,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:14.022000+00:00,add,2018-04-11 01:06:19.558000+00:00
8147,"[-605, -153]",,"""RBS2""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:null]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,9351aaeb-5b9e-4466-aaf1-8c60603c359e,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:15.902000+00:00,add,2018-04-11 01:06:21.443000+00:00
8148,"[-605, -153]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:null]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,0c2030bd-a292-4b91-bdb6-572d76bc9c69,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:21.427000+00:00,add,2018-04-11 01:06:26.831000+00:00
8149,"[-605, -153]",,,,,,"""PRBAD3:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,a8978761-e92e-4b4a-86e9-a78a7b45a5e4,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:22.782000+00:00,craft,2018-04-11 01:06:28.323000+00:00
8150,"[-605, -153]",,"""DTER""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,eb5fc0b2-befe-44c7-a3d4-84e5b725f3e9,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:22.923000+00:00,add,2018-04-11 01:06:28.329000+00:00
8151,"[-549, -184]",,,,,"""3""",,,,,,,,,8e8acb8f-c28c-4822-8209-781995b5067e,,"""Nanobot3""",,,,,,,,,,1b4ed3a8-3e16-41c6-90ff-d8ac6291c836,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:38.838000+00:00,pickup,2018-04-11 01:06:44.204000+00:00
8153,"[-535, -217]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""","""MOV""",,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,e6747c7c-4a9a-4855-a7ff-94fbb85b15f2,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:06:46.576000+00:00,pickup,2018-04-11 01:06:51.951000+00:00
8154,"[-339, -250]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,fe82e82d-6124-4539-ab73-d7082196ae9c,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint02,2018-04-11 01:07:38.029000+00:00,reach,2018-04-11 01:07:43.417000+00:00
8155,"[-601, -321]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,c5d94a0f-d7dd-430b-94d4-ace4b6440b71,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:08:06.436000+00:00,reach,2018-04-11 01:08:11.815000+00:00
8156,"[-585, -453]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLIN""",,c848dfcc-1dcc-4ba7-a40f-326bb63324d9,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:08:11.117000+00:00,death,2018-04-11 01:08:16.654000+00:00
8157,"[-562, -422]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLIN""",,b5fb0a1f-c449-4c69-98b3-52b5e4f195dc,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:08:16.244000+00:00,death,2018-04-11 01:08:21.628000+00:00
8158,"[-588, -442]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""0""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,"""AMPICILLIN""",,9c0db326-e6cb-427d-83ac-0a10e41388f6,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint03,2018-04-11 01:08:25.850000+00:00,death,2018-04-11 01:08:31.228000+00:00
8159,"[-631, -484]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""100""",,,"""9""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,85e3e5e2-fd3e-4bba-bfff-5cdf9a3d23d7,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:08:38.177000+00:00,reach,2018-04-11 01:08:43.566000+00:00
8160,"[-638, -480]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,"""100""",,,"""95""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,8cb1e976-4412-437b-a4ea-252991837cab,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:08:49.808000+00:00,remove,2018-04-11 01:08:55.193000+00:00
8161,"[-638, -480]",,,,,,"""PRBAD3:RBS2:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,"""100""",,,"""95""",8e8acb8f-c28c-4822-8209-781995b5067e,,,,,,,,,,,,930cefa8-c417-4343-a0da-fa3411798c54,,140927ab-7263-4588-a01e-b61d63a842d5,tutorial.Checkpoint04,2018-04-11 01:08:50.556000+00:00,craft,2018-04-11 01:08:56.094000+00:00
