,Timestamp,Want to learn more about Biology,Want to learn more about Synthetic biology,Want to learn more about Video games,Want to learn more about Engineering,Played Hero.Coli,Age,Gender,Interested in video games,Interested in biology,Studied biology,Play video games,Heard about Synthetic biology or BioBricks,Volunteered to answer more questions,Enjoyed playing,Genotype and phenotype,BioBricks and devices composition,Ampicillin antibiotic,Name: Plasmid,Function: TER,Name: PR,Function - game: CDS,Name: TER,Function - biology: CDS,Name: RBS,Example: CDS,Name: CDS,Function: PR,Function: RBS,Function: Plasmid,Name: Operator XXX,Device: RBS:PCONS:FLHDC:TER XXX,Device: PCONS:RBS:FLHDC:TER,Device: PBAD:RBS:GFP:TER,Device: PBAD:GFP:RBS:TER XXX,Device: GFP:RBS:PCONS:TER XXX,Device: PCONS:GFP:RBS:TER XXX,Device: AMPR:RBS:PCONS:TER XXX,Device: RBS:PCONS:AMPR:TER XXX,Green fluorescence,Unequip the movement device: effect,Device: PBAD:RBS:ARA:TER,Remarks,userId,Language,Temporality
886,2018-04-25 13:15:41+00:00,Moderately,Moderately,A lot,Slightly,No / not yet,30,Female,A lot,Moderately,Until the end of high school,A lot,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,a73d6519-7beb-4959-9e0e-dd408c82d17f,fr,undefined
887,2018-04-25 13:26:55+00:00,A lot,Slightly,A lot,Not at all,No / not yet,24,Female,Moderately,Moderately,Until bachelor's degree,Moderately,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d692ac-92ce-4832-b7d7-4c241c481aef,fr,undefined
888,2018-04-25 13:29:02+00:00,Not at all,Not at all,Slightly,Not at all,No / not yet,27,Male,Slightly,Not at all,Until the end of middle school,Rarely,No,Yes,Not applicable: not played yet,I don't know,I don't know,Terminator,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,ddaf655f-3dd6-4fe0-8f8f-bf442f7156db,fr,undefined
889,2018-04-25 13:45:06+00:00,Slightly,Slightly,Moderately,Slightly,I just played for the first time,,,,,,,,,Not at all,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,RBS,I don't know,TER,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces arabinose all the time,,ddaf655f-3dd6-4fe0-8f8f-bf442f7156db,fr,undefined
890,2018-04-25 13:45:11+00:00,A lot,Slightly,A lot,Slightly,I just played for the first time,,,,,,,,,A bit,Edit the DNA of the bacterium,Proteins,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,64d692ac-92ce-4832-b7d7-4c241c481aef,fr,undefined
891,2018-04-25 13:48:51+00:00,Moderately,Moderately,Moderately,Moderately,No / not yet,25,Male,Moderately,Moderately,Until the end of high school,Rarely,No,Yes,Not applicable: not played yet,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,96f816e3-8551-4bb5-9e45-37273ee6970f,fr,undefined
892,2018-04-25 14:02:35+00:00,Moderately,Moderately,Extremely,A lot,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,TER,I don't know,I don't know,None of these,I don't know,RBS,CDS,I don't know,I don't know,PR,Plasmid,I don't know,The bricks are not well-ordered,I don't know,I don't know,I don't know,The bricks are not well-ordered,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Nothing,It produces arabinose all the time,,e2c8856d-6f7c-4730-9cbd-4a245606b62d,fr,undefined
893,2018-04-25 14:10:14+00:00,Moderately,Moderately,Slightly,Moderately,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,TER,RBS,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,PR,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,96f816e3-8551-4bb5-9e45-37273ee6970f,fr,undefined
894,2018-04-25 14:10:54+00:00,Moderately,Moderately,Moderately,A lot,No / not yet,40,Male,Moderately,Moderately,Until the end of middle school,Moderately,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,I don't know,I don't know,RBS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,74e92a2f-ad42-4802-ab89-6cbaeb36eb9e,fr,undefined
895,2018-04-25 14:15:15+00:00,Moderately,Slightly,Extremely,Not at all,No / not yet,13,Female,Extremely,Moderately,Not even in middle school,Moderately,No,Yes,Not applicable: not played yet,Move the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,cb1b2c2e-3bfd-4ddf-8bb7-f055797f52a2,fr,undefined
896,2018-04-25 14:28:22+00:00,A lot,A lot,Slightly,A lot,No / not yet,10 ,Other,Slightly,A lot,Not even in middle school,Rarely,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402aca9f-c0db-499c-a551-805c0c2fecb9,fr,undefined
897,2018-04-25 14:30:40+00:00,Extremely,Slightly,Not at all,Extremely,I just played for the first time,,,,,,,,,Not at all,Edit the DNA of the bacterium,Amino-acids,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,7503431c-f447-4a0b-8b16-c2e759b38728,fr,undefined
898,2018-04-25 14:34:09+00:00,Not at all,A lot,Extremely,Not at all,I played it multiple times recently on this computer,,,,,,,,,Extremely,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,2b37d4fd-86ce-4762-b789-010fa44924bd,fr,undefined
899,2018-04-25 14:46:54+00:00,Extremely,A lot,Not at all,A lot,I just played for the first time,,,,,,,,,A bit,Move the bacterium,Amino-acids,Arabinose,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",The bacterium glows,It produces arabinose all the time,,7503431c-f447-4a0b-8b16-c2e759b38728,fr,undefined
900,2018-04-25 14:51:17+00:00,Moderately,Moderately,Extremely,Extremely,I just played for the first time,,,,,,,,,A bit,Edit the DNA of the bacterium,DNA sequences,Ampicillin,CDS,TER,CDS,I don't know,TER,PR,RBS,Plasmid,Plasmid,CDS,PR,PR,CDS,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,099c4c9a-9b78-4b7a-9f70-2faf4488bb56,fr,undefined
901,2018-04-25 14:52:03+00:00,A lot,A lot,Slightly,Extremely,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,I don't know,I don't know,Plasmid,None of these,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,Plasmid,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,402aca9f-c0db-499c-a551-805c0c2fecb9,fr,undefined
902,2018-04-25 15:00:35+00:00,A lot,A lot,Extremely,Extremely,No / not yet,14 ,Male,Extremely,A lot,Until the end of middle school,A lot,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, all the time",The bacterium dies,I don't know,,776e13a6-ede1-4914-ba96-8feeaf4388c1,fr,undefined
903,2018-04-25 15:16:16+00:00,Moderately,Not at all,Extremely,Slightly,No / not yet,13,Male,Moderately,Not at all,Not even in middle school,Moderately,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff16c36-6efb-43b4-8ea0-791355f3342a,fr,undefined
904,2018-04-25 15:27:51+00:00,Moderately,Not at all,Extremely,Not at all,I just played for the first time,,,,,,,,,A lot,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",I don't know,I don't know,,0ff16c36-6efb-43b4-8ea0-791355f3342a,fr,undefined
905,2018-04-25 16:02:43+00:00,Extremely,Extremely,Extremely,Extremely,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,I don't know,RBS,None of these,I don't know,Plasmid,CDS,CDS,None of these,RBS,PR,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces arabinose all the time,"bon jeu , addictif , éducatif mais un peu rageant lorsque l on ne trouve pas la solution rapidement",776e13a6-ede1-4914-ba96-8feeaf4388c1,fr,undefined
906,2018-04-25 16:14:52+00:00,Not at all,Extremely,Extremely,Not at all,I played it multiple times recently on this computer,,,,,,,,,Extremely,Move the bacterium,DNA sequences,Terminator,Plasmid,TER,I don't know,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,It generates green fluorescence,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,I don't know,It makes it possible to move faster,I don't know,I don't know,"In front of the doors, all the time",Nothing,It is active only in arabinose clouds,"j'ai jouer hier a se jeu est j'ai bien aimer est aussi ça paramétrera au enfants de les aider pour les cours de science dans les collèges et lycées a réfléchir comment assemblé les choses dans le jeu.

ps : il faut 20 ou 40 boules a récupéré est beaucoup de pv pour la petit souri que ont utilise dans le jeu.

si nn : gg pour le jeu est bonne continuation dans le projet du jeu 


",2b37d4fd-86ce-4762-b789-010fa44924bd,fr,undefined
907,2018-04-26 13:21:04+00:00,Extremely,Extremely,Extremely,Extremely,No / not yet,20,Male,Extremely,Extremely,Until the end of high school,Extremely,"Yes, but I don't exactly know what it means",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f83eeb3-34cd-4287-b4e2-64b271801945,fr,undefined
908,2018-04-27 10:20:42+00:00,Extremely,A lot,Slightly,Moderately,No / not yet,26,Female,Slightly,Extremely,At least until master's degree,Rarely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"It produces more and more arabinose after being induced, because it induces itself",,9c4341d8-7354-4c84-9554-c2ea94049948,fr,undefined
909,2018-04-27 10:24:23+00:00,Extremely,Extremely,Moderately,A lot,No / not yet,24,Female,Not at all,Extremely,Until the end of high school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,48167450-4258-4ea3-9c84-eaf7bc82572e,fr,undefined
910,2018-04-27 10:24:39+00:00,A lot,Moderately,Moderately,A lot,No / not yet,23,Male,Moderately,Slightly,Until the end of high school,Moderately,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,467212d4-4378-4c4b-85d3-9bd42886891d,fr,undefined
911,2018-04-27 11:02:47+00:00,A lot,A lot,A lot,A lot,No / not yet,57,Male,Moderately,Moderately,Not even in middle school,Rarely,"Yes, but I don't exactly know what it means",Yes,A bit,I don't know,Proteins,I don't know,None of these,None of these,None of these,RBS,None of these,I don't know,None of these,I don't know,I don't know,None of these,RBS,None of these,TER,The bricks are not well-ordered,The bricks are not well-ordered,I don't know,It generates antibiotic resistance,It generates antibiotic resistance,It generates green fluorescence,The bricks are not well-ordered,It generates green fluorescence in presence of arabinose inducer,"Under blue light, when the GFP device is equipped",The bacterium glows,I don't know,,e25cd405-a18d-4ff0-8f3a-f21c26d15919,fr,undefined
912,2018-04-27 11:07:07+00:00,Extremely,Extremely,A lot,A lot,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,PR,RBS,TER,None of these,CDS,CDS,None of these,PR,RBS,Plasmid,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,fr,undefined
913,2018-04-27 11:07:54+00:00,Extremely,Extremely,Not at all,A lot,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,Proteins,Ampicillin,Plasmid,I don't know,I don't know,RBS,TER,TER,PR,I don't know,PR,PR,RBS,RBS,CDS,The bricks are not well-ordered,I don't know,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,48167450-4258-4ea3-9c84-eaf7bc82572e,fr,undefined
914,2018-04-27 11:14:48+00:00,A lot,Moderately,Moderately,A lot,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,DNA sequences,Arabinose,Plasmid,TER,I don't know,CDS,TER,I don't know,I don't know,I don't know,CDS,TER,RBS,Plasmid,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,467212d4-4378-4c4b-85d3-9bd42886891d,fr,undefined
915,2018-04-27 11:22:19+00:00,Slightly,Moderately,Moderately,Moderately,I just played for the first time,,,,,,,,,A bit,Edit the DNA of the bacterium,Amino-acids,Ampicillin,None of these,I don't know,RBS,RBS,None of these,TER,CDS,I don't know,None of these,PR,TER,Plasmid,PR,The bricks are not well-ordered,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It makes it possible to move faster,It generates antibiotic resistance,I don't know,It makes it possible to move faster,It generates antibiotic resistance,"Under blue light, when the GFP device is equipped",The bacterium glows,"It produces more and more arabinose after being induced, because it induces itself",,e25cd405-a18d-4ff0-8f3a-f21c26d15919,fr,undefined
916,2018-04-27 12:04:39+00:00,Moderately,A lot,Moderately,A lot,No / not yet,16,Male,Moderately,Moderately,Until the end of high school,Moderately,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,93bbdb65-3b28-4586-b258-cb950f3a608b,fr,undefined
917,2018-04-27 12:04:50+00:00,Moderately,Slightly,A lot,Moderately,No / not yet,14,Male,A lot,Moderately,Not even in middle school,A lot,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,cce9a48a-8634-43ae-a1cf-d336895fd0bc,fr,undefined
918,2018-04-27 12:40:43+00:00,Moderately,Slightly,A lot,Slightly,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,Arabinose,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,cce9a48a-8634-43ae-a1cf-d336895fd0bc,fr,undefined
919,2018-04-27 12:40:59+00:00,Moderately,Slightly,Moderately,A lot,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,CDS,RBS,CDS,PR,I don't know,PR,I don't know,RBS,I don't know,I don't know,TER,CDS,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It makes it possible to move faster,It generates antibiotic resistance,I don't know,It generates antibiotic resistance,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,"Under blue light, when the GFP device is equipped",The bacterium glows,It is active only in arabinose clouds,,93bbdb65-3b28-4586-b258-cb950f3a608b,fr,undefined
920,2018-04-27 13:08:09+00:00,A lot,Extremely,Moderately,A lot,I just played for the first time,,,,,,,,,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,CDS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,TER,I don't know,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,9b86feaf-647c-4df3-a7c0-3f4010843821,fr,undefined
921,2018-04-27 13:20:48+00:00,Moderately,Moderately,A lot,Moderately,No / not yet,35,Male,A lot,Slightly,Until the end of high school,A lot,No,Yes,Not applicable: not played yet,I don't know,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,638d09b3-b5dd-4331-a41e-54785792f985,fr,undefined
922,2018-04-27 13:23:26+00:00,Slightly,Slightly,Moderately,Slightly,No / not yet,22,Male,A lot,Moderately,Until the end of high school,Moderately,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,82122046-a2a2-4e22-8e43-5004182e53aa,fr,undefined
923,2018-04-27 13:23:57+00:00,A lot,A lot,A lot,Slightly,No / not yet,18 ,Female,Moderately,A lot,Until the end of middle school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,714b25ab-f969-4391-92e9-2aba1b7bf707,fr,undefined
924,2018-04-27 13:33:47+00:00,Extremely,Extremely,Moderately,A lot,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,Plasmid,CDS,TER,I don't know,I don't know,CDS,PR,PR,RBS,Plasmid,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It is active only in arabinose clouds,,9b86feaf-647c-4df3-a7c0-3f4010843821,fr,undefined
925,2018-04-27 13:38:17+00:00,A lot,A lot,A lot,A lot,No / not yet,35,Female,Slightly,Slightly,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,RNA sequences,Ampicillin,I don't know,I don't know,I don't know,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",The bacterium dies,It produces arabinose all the time,,59e00ac4-8e1c-4800-812f-3bd1fd40e022,fr,undefined
926,2018-04-27 13:45:04+00:00,Extremely,A lot,Slightly,Moderately,No / not yet,23,Female,Not at all,A lot,Until bachelor's degree,Not at all,"Yes, but I don't exactly know what it means",Yes,A lot,Gather nanobots,Amino-acids,Ampicillin,I don't know,PR,TER,RBS,PR,CDS,CDS,RBS,TER,Plasmid,RBS,Plasmid,CDS,I don't know,It makes it possible to move faster,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,I don't know,I don't know,I don't know,It generates antibiotic resistance,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,3fbc0702-7779-498c-bd23-e4848517edc1,fr,undefined
927,2018-04-27 13:51:03+00:00,Moderately,Moderately,A lot,Moderately,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,PR,CDS,TER,None of these,CDS,CDS,CDS,None of these,RBS,Plasmid,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,638d09b3-b5dd-4331-a41e-54785792f985,fr,undefined
928,2018-04-27 13:55:49+00:00,Slightly,Slightly,Slightly,Slightly,I just played for the first time,,,,,,,,,A bit,Divide the bacterium,DNA sequences,Ampicillin,CDS,RBS,PR,None of these,TER,Plasmid,RBS,Plasmid,PR,RBS,CDS,CDS,TER,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces nothing since it induces itself,tres  bien  pour les professionnels,59e00ac4-8e1c-4800-812f-3bd1fd40e022,fr,undefined
929,2018-04-27 14:05:12+00:00,Slightly,Slightly,Slightly,Slightly,I just played for the first time,,,,,,,,,A bit,Edit the DNA of the bacterium,RNA sequences,Ampicillin,None of these,I don't know,PR,PR,TER,TER,None of these,CDS,Plasmid,Plasmid,RBS,TER,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,It generates antibiotic resistance,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces arabinose all the time,,82122046-a2a2-4e22-8e43-5004182e53aa,fr,undefined
930,2018-04-27 14:06:33+00:00,Moderately,Moderately,A lot,A lot,No / not yet,19,Female,Moderately,Not at all,Until the end of high school,Rarely,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbbcfdb-f7bb-4dec-8e3c-a33a0894fd3d,fr,undefined
931,2018-04-27 14:07:52+00:00,A lot,A lot,A lot,Slightly,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,Plasmid,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"In front of the doors, when the GFP device is equipped",I don't know,I don't know,tres bonne idee de jeu sur la biologie,714b25ab-f969-4391-92e9-2aba1b7bf707,fr,undefined
932,2018-04-27 14:12:08+00:00,Slightly,Not at all,A lot,Moderately,No / not yet,14,Male,A lot,Slightly,Not even in middle school,Extremely,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68824795-6632-4283-9736-4c1d6da055a2,fr,undefined
933,2018-04-27 14:16:59+00:00,Moderately,Slightly,Extremely,Extremely,No / not yet,14,Male,A lot,Slightly,Not even in middle school,A lot,"Yes, but I don't exactly know what it means",Yes,A lot,I don't know,I don't know,I don't know,I don't know,RBS,PR,I don't know,TER,Plasmid,I don't know,Plasmid,TER,PR,Plasmid,PR,None of these,It generates antibiotic resistance,I don't know,It generates green fluorescence,It makes it possible to move faster,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,It makes it possible to move faster,I don't know,I don't know,I don't know,,9edf8d5c-b390-4a25-af78-2062eca5d4f9,fr,undefined
934,2018-04-27 14:34:29+00:00,A lot,Moderately,Not at all,Moderately,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,RNA sequences,Ampicillin,Plasmid,Plasmid,PR,RBS,TER,CDS,PR,CDS,CDS,PR,RBS,I don't know,PR,It makes it possible to move faster,It makes it possible to move faster,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,It generates antibiotic resistance,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces arabinose all the time,,3fbc0702-7779-498c-bd23-e4848517edc1,fr,undefined
935,2018-04-27 14:45:06+00:00,Moderately,Slightly,Slightly,Not at all,No / not yet,44,Male,Slightly,Moderately,Until the end of middle school,Not at all,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba65ecab-194d-4059-b91b-c8b902b5ef18,fr,undefined
